Customer ID,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population,NPS
0674-GCDXG,5816,No,0,63,Offer B,Yes,42.59,Yes,Yes,DSL,85,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,0.0,0,2683.17,7162.37,Male,20,Yes,No,No,No,0,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,44915,Passive
1121-QSIVB,5044,No,0,44,Offer B,Yes,5.07,Yes,Yes,DSL,26,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,77.55,3471.1,0.0,0,223.08,3694.18,Female,39,No,No,No,Yes,3,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,58632,Detractor
4396-KLSEH,5918,No,0,4,Offer E,Yes,6.88,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,63.0,0.0,0,27.52,90.52,Male,26,Yes,No,No,No,0,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,20440,Promoter
2824-MYYBN,2969,No,0,37,,Yes,1.6,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,0.0,0,59.2,3373.35,Female,43,No,No,Yes,Yes,2,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,25126,Passive
6345-HOVES,3800,No,0,34,,No,0.0,No,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,852.7,0.0,0,0.0,852.7,Male,59,No,No,No,No,0,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,14859,Passive
8318-LCNBW,5638,Yes,5,35,,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,53.15,1930.9,0.0,0,0.0,1930.9,Male,53,No,No,Yes,No,0,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,31982,Detractor
6469-QJKZW,2198,Yes,5,4,,Yes,45.84,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,91.4,0.0,0,183.36,274.76,Female,35,No,No,Yes,No,0,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,24499,Detractor
6370-ZVHDV,4501,Yes,1,61,Offer B,Yes,40.37,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.3,1554.9,0.0,0,2462.57,4017.47,Female,52,No,No,Yes,No,0,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,4644,Passive
5915-DGNVC,6193,Yes,9,49,Offer B,Yes,25.1,Yes,Yes,DSL,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0.0,0,1229.9,4701.950000000001,Female,47,No,No,Yes,No,0,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,6526,Passive
6260-XLACS,5018,No,0,4,,Yes,23.04,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,117.8,0.0,0,92.16,209.96,Male,49,No,No,No,No,0,United States,California,Casmalia,93429,"34.866032, -120.536546",34.866032,-120.536546,210,Detractor
3566-CAAYU,5644,Yes,3,64,Offer B,No,0.0,No,Yes,DSL,59,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,49.85,3210.35,0.0,0,0.0,3210.35,Female,28,Yes,No,Yes,Yes,3,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,3220,Promoter
4983-CCWMC,5487,No,0,3,,Yes,28.97,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.6,207.4,0.0,20,86.91,314.31,Male,43,No,No,No,No,0,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,1203,Passive
9103-CXVOK,3068,Yes,8,1,,Yes,30.38,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,30.38,50.13,Male,31,No,No,Yes,Yes,2,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,13106,Passive
2896-TBNBE,3387,Yes,5,40,Offer B,Yes,12.97,No,Yes,Fiber Optic,24,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0.0,0,518.8000000000001,3651.55,Male,46,No,No,Yes,No,0,United States,California,Guadalupe,93434,"34.936, -120.594655",34.936,-120.594655,5726,Detractor
3841-CONLJ,4099,Yes,9,1,,No,0.0,No,Yes,DSL,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.0,35.0,0.0,0,0.0,35.0,Female,33,No,No,Yes,No,0,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,10909,Detractor
4475-NVTLU,3451,Yes,6,45,Offer B,Yes,17.23,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.2,903.7,0.0,0,775.35,1679.0500000000002,Male,21,Yes,No,Yes,Yes,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,35586,Detractor
9386-LDCZR,2496,No,0,43,Offer B,Yes,36.78,No,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.65,3882.3,0.0,0,1581.54,5463.84,Male,19,Yes,No,No,No,0,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,670,Detractor
9585-KKMFD,5743,Yes,5,41,,Yes,16.02,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,879.8,0.0,0,656.8199999999999,1536.62,Male,24,Yes,No,Yes,Yes,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,2666,Detractor
5399-ZIMKF,3319,No,0,5,,Yes,32.81,No,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,0.0,0,164.05,547.7,Male,58,No,No,No,No,0,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,471,Detractor
0336-KXKFK,4085,No,0,72,,No,0.0,No,Yes,DSL,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0.0,0,0.0,4390.25,Male,43,No,No,No,No,0,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,2687,Detractor
5619-XZZKR,2195,No,0,4,,Yes,6.86,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,68.2,0.0,0,27.44,95.64,Male,47,No,No,No,No,0,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,30540,Passive
3948-FVVRP,2848,Yes,2,9,,Yes,44.46,No,Yes,DSL,24,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,54.8,452.8,0.0,0,400.14,852.94,Male,43,No,No,Yes,Yes,2,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,37364,Passive
0983-TATYJ,4935,Yes,7,33,,Yes,48.09,No,Yes,DSL,9,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,51.45,1758.9,0.0,0,1586.97,3345.87,Female,42,No,No,Yes,No,0,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,5710,Detractor
1813-JYWTO,4202,Yes,4,72,,Yes,6.23,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,80.45,5737.6,0.0,130,448.56000000000006,6316.160000000001,Female,59,No,No,Yes,No,0,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,1255,Passive
6719-OXYBR,5559,No,0,15,,Yes,27.3,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.3,1219.85,0.0,0,409.5,1629.35,Male,41,No,No,No,No,0,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,8316,Detractor
6476-YHMGA,3851,Yes,5,15,,Yes,39.77,No,Yes,DSL,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.5,1155.6,0.0,0,596.5500000000001,1752.15,Female,63,No,No,Yes,Yes,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,340,Promoter
0168-XZKBB,5072,Yes,8,19,,Yes,7.84,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,Female,34,No,No,Yes,No,0,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,2241,Promoter
3785-NRHYR,3192,No,0,1,,Yes,16.91,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,16.91,36.56,Male,40,No,No,No,No,0,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,826,Detractor
4537-DKTAL,4372,No,0,2,Offer E,Yes,41.9,No,Yes,DSL,71,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.55,84.4,0.0,10,83.8,178.2,Female,26,Yes,No,No,No,0,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,64,Promoter
5602-BVFMK,2868,No,0,12,,Yes,41.78,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,228.75,0.0,0,501.36,730.11,Female,58,No,No,No,No,0,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,734,Promoter
6297-NOOPG,5979,Yes,4,70,,Yes,28.54,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7752.05,0.0,0,1997.8,9749.85,Female,41,No,No,Yes,No,0,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,46171,Passive
8204-TIFGJ,3630,No,0,23,,Yes,16.26,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,470.6,0.0,0,373.98,844.58,Female,38,No,No,No,No,0,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,618,Detractor
8903-XEBGX,4594,No,0,2,Offer E,Yes,43.93,No,Yes,DSL,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0.0,0,87.86,196.51,Male,22,Yes,No,No,Yes,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,35109,Detractor
1089-XZWHH,3594,Yes,5,24,,Yes,46.3,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,494.05,0.0,0,1111.1999999999998,1605.2499999999998,Female,43,No,No,Yes,Yes,3,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,504,Promoter
2325-WINES,2335,No,0,32,,Yes,14.21,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.05,3416.85,0.0,0,454.72,3871.57,Female,44,No,No,No,No,0,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,11198,Passive
6064-ZATLR,2842,No,0,27,,Yes,10.55,No,Yes,DSL,29,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,52.85,1498.65,0.0,0,284.85,1783.5,Female,44,No,No,No,No,0,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,1220,Detractor
7824-PANSQ,6043,No,0,58,,Yes,44.67,Yes,Yes,Fiber Optic,8,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.65,4807.35,0.0,0,2590.86,7398.210000000001,Male,52,No,No,No,No,0,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,8217,Promoter
9648-BCHKM,5231,Yes,9,18,,Yes,43.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.65,471.35,0.0,0,786.42,1257.77,Female,22,Yes,No,Yes,Yes,3,United States,California,Palmdale,93550,"34.536232, -118.082935",34.536232,-118.082935,67232,Detractor
2888-ADFAO,2861,Yes,5,47,,Yes,3.95,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,21.3,1041.8,0.0,0,185.65,1227.45,Female,47,No,No,Yes,Yes,3,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358,34045,Passive
8707-HOEDG,4098,Yes,4,70,,Yes,5.51,Yes,Yes,Fiber Optic,85,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.2,7689.8,0.0,150,385.7,8225.5,Female,26,Yes,No,Yes,Yes,3,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,25370,Detractor
4072-IPYLT,2161,Yes,3,36,,Yes,19.73,No,Yes,DSL,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,1815.0,0.0,0,710.28,2525.28,Female,32,No,No,Yes,Yes,2,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,117,Detractor
7167-PCEYD,4260,No,0,67,,Yes,4.72,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1311.3,0.0,0,316.24,1627.54,Male,31,No,No,No,No,0,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,46171,Detractor
4936-YPJNK,5811,No,0,10,,Yes,23.84,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,199.45,0.0,0,238.4,437.85,Female,56,No,No,No,No,0,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,14931,Passive
4817-KEQSP,6342,Yes,2,71,,Yes,16.84,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1326.35,0.0,0,1195.64,2521.99,Female,43,No,No,Yes,Yes,2,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,46171,Passive
6408-WHTEF,6044,Yes,7,72,,Yes,2.75,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.4,6376.55,0.0,0,198.0,6574.55,Male,45,No,No,Yes,Yes,2,United States,California,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,413,Detractor
9251-AWQGT,2608,Yes,2,48,,Yes,9.77,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,935.9,0.0,0,468.96,1404.86,Female,19,Yes,No,Yes,Yes,3,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,6787,Promoter
8749-CLJXC,2067,No,0,1,,Yes,13.51,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,13.51,33.56,Male,56,No,No,No,No,0,United States,California,Ahwahnee,93601,"37.375816, -119.739935",37.375816,-119.739935,1968,Promoter
7989-VCQOH,2065,Yes,3,18,,Yes,10.29,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0.0,0,185.22,1796.37,Male,29,Yes,No,Yes,Yes,1,United States,California,Auberry,93602,"36.991762, -119.242874",36.991762,-119.242874,3464,Detractor
8882-TLVRW,5987,Yes,3,69,,No,0.0,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.1,2779.5,0.0,0,0.0,2779.5,Male,52,No,No,Yes,Yes,1,United States,California,Big Creek,93605,"37.17277, -119.2997",37.17277,-119.2997,273,Detractor
3580-GICBM,6201,Yes,7,61,,Yes,34.84,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.2,1445.2,0.0,0,2125.24,3570.4400000000005,Female,56,No,No,Yes,Yes,1,United States,California,Clovis,93611,"36.917652, -119.593757",36.917652,-119.593757,46858,Detractor
9730-DRTMJ,3278,Yes,10,32,,Yes,15.41,Yes,Yes,DSL,46,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,72.8,2333.05,0.0,0,493.12,2826.17,Male,26,Yes,No,Yes,No,0,United States,California,Coarsegold,93614,"37.212191, -119.749323",37.212191,-119.749323,9395,Promoter
4686-UXDML,2113,No,0,21,,Yes,24.86,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.85,1992.55,0.0,0,522.06,2514.61,Female,24,Yes,No,No,No,0,United States,California,Cutler,93615,"36.497895, -119.285484",36.497895,-119.285484,5519,Detractor
0932-YIXYU,5134,No,0,47,,Yes,8.85,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1029.8,0.0,0,415.95,1445.75,Female,50,No,No,No,No,0,United States,California,Dos Palos,93620,"37.045728, -120.630682",37.045728,-120.630682,9388,Detractor
7480-SPLEF,4933,Yes,5,69,,Yes,11.6,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,1796.55,0.0,0,800.4,2596.95,Male,63,No,No,Yes,Yes,2,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,506,Detractor
7636-XUHWW,5824,No,0,2,Offer E,Yes,3.82,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,33.7,0.0,0,7.64,41.34,Male,56,No,No,No,No,0,United States,California,Firebaugh,93622,"36.785618, -120.625382",36.785618,-120.625382,9491,Promoter
1431-CYWMH,4312,No,0,22,Offer D,Yes,46.45,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.05,454.05,0.0,0,1021.9,1475.95,Female,35,No,No,Yes,Yes,1,United States,California,Fish Camp,93623,"37.483535, -119.679414",37.483535,-119.679414,77,Detractor
6349-JDHQP,6338,No,0,53,,Yes,18.81,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1049.6,0.0,0,996.93,2046.53,Female,62,No,No,No,No,0,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,5635,Detractor
5847-MXBEO,4510,No,0,22,Offer D,Yes,10.36,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,475.1,0.0,0,227.92,703.02,Male,42,No,No,No,No,0,United States,California,Helm,93627,"36.520537, -120.118055",36.520537,-120.118055,152,Promoter
1116-FRYVH,5701,Yes,5,48,,No,0.0,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.4,1978.65,0.0,130,0.0,2108.65,Female,29,Yes,No,Yes,Yes,3,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,14088,Passive
9633-XQABV,2156,No,0,3,Offer E,Yes,25.4,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,229.7,0.0,0,76.19999999999999,305.9,Female,33,No,No,No,No,0,United States,California,Los Banos,93635,"36.995162, -120.955099",36.995162,-120.955099,29124,Passive
1183-CANVH,3835,Yes,5,23,Offer D,Yes,1.39,No,Yes,DSL,18,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.0,1347.15,0.0,0,31.97,1379.12,Female,55,No,No,Yes,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,Passive
1972-XMUWV,6034,Yes,7,65,,Yes,10.23,No,Yes,Cable,14,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.8,3808.2,0.0,0,664.95,4473.15,Female,46,No,No,Yes,No,0,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,571,Promoter
8679-LZBMD,3786,Yes,7,44,,Yes,23.75,No,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,0.0,0,1045.0,5019.15,Male,30,No,No,Yes,No,0,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256,3376,Promoter
3407-JMJQQ,4204,Yes,2,71,,Yes,1.84,Yes,Yes,Fiber Optic,69,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.0,7661.8,0.0,150,130.64,7942.44,Female,22,Yes,No,Yes,Yes,1,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447,8521,Detractor
6252-DFGTK,2873,Yes,1,37,,Yes,30.36,Yes,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,68.1,2479.25,0.0,0,1123.32,3602.57,Female,64,No,No,Yes,No,0,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092,173,Passive
1539-LNKHM,4497,No,0,12,Offer D,Yes,23.2,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,266.6,0.0,0,278.4,545.0,Female,53,No,No,No,No,0,United States,California,Orange Cove,93646,"36.633498, -119.298895",36.633498,-119.298895,8449,Passive
8645-KOMJQ,6182,Yes,1,69,Offer A,Yes,49.16,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81.95,5601.4,0.0,0,3392.04,8993.439999999999,Male,20,Yes,No,Yes,Yes,2,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,9780,Promoter
0289-IVARM,3463,No,0,35,,Yes,44.81,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.55,1982.6,0.0,0,1568.35,3550.95,Female,57,No,No,No,No,0,United States,California,Parlier,93648,"36.622237, -119.521126",36.622237,-119.521126,12587,Passive
9761-XUJWD,5636,No,0,5,,Yes,8.6,No,Yes,DSL,59,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.6,339.9,0.0,0,43.0,382.9,Male,22,Yes,No,No,No,0,United States,California,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,3258,Passive
4057-FKCZK,4348,Yes,1,58,,Yes,29.93,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,82.5,4828.05,0.0,0,1735.94,6563.99,Male,40,No,No,Yes,Yes,2,United States,California,Prather,93651,"37.007238, -119.505661",37.007238,-119.505661,1314,Detractor
4291-TPNFG,5219,Yes,1,72,Offer A,Yes,29.29,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.3,5980.55,0.0,140,2108.88,8229.43,Male,56,No,No,Yes,No,0,United States,California,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,265,Detractor
6087-YPWHO,4613,Yes,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,Male,56,No,No,Yes,No,0,United States,California,Raymond,93653,"37.252057, -119.95783",37.252057,-119.95783,972,Detractor
3090-QFUVD,2507,No,0,1,,Yes,4.09,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,4.09,24.39,Female,48,No,No,No,No,0,United States,California,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,25923,Promoter
1722-LDZJS,6050,Yes,1,53,,Yes,20.44,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,1068.15,0.0,0,1083.3200000000002,2151.4700000000003,Male,38,No,No,Yes,Yes,3,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,28991,Passive
1818-ESQMW,4384,No,0,27,Offer C,Yes,39.62,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2383.6,0.0,0,1069.74,3453.34,Female,31,No,No,No,No,0,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,4318,Detractor
7401-RUBNK,4809,Yes,1,18,Offer D,Yes,43.29,No,Yes,Fiber Optic,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.8,1438.05,0.0,0,779.22,2217.27,Female,25,Yes,No,Yes,No,0,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,343,Detractor
0506-YLVKJ,3136,Yes,1,46,,Yes,45.92,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,917.45,0.0,0,2112.32,3029.7700000000004,Male,54,No,No,Yes,Yes,1,United States,California,Sultana,93666,"36.545353, -119.338535",36.545353,-119.338535,306,Detractor
8661-BOYNW,5046,Yes,1,72,Offer A,Yes,5.25,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,0.0,0,378.0,6474.45,Female,38,No,No,Yes,No,0,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,2633,Detractor
4815-GBTCD,3891,Yes,1,4,,No,0.0,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,99.95,0.0,0,0.0,99.95,Female,55,No,No,Yes,No,0,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,327,Passive
2805-AUFQN,3875,No,0,25,Offer C,Yes,13.93,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,475.2,0.0,0,348.25,823.45,Female,42,No,No,No,No,0,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225,646,Detractor
0980-PVMRC,2819,No,0,40,,No,0.0,No,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.85,2036.55,0.0,0,0.0,2036.55,Female,27,Yes,No,Yes,Yes,3,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,3146,Detractor
7233-DRTRF,5096,Yes,1,63,,Yes,17.75,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.4,6444.05,0.0,0,1118.25,7562.3,Male,47,No,No,Yes,No,0,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,13858,Passive
3873-NFTGI,3520,No,0,14,Offer D,Yes,18.48,Yes,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,0.0,0,258.72,1026.27,Male,54,No,No,No,No,0,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,31180,Passive
